ensemble_id,cluster_id
ENSG00000146457,24
ENSG00000089012,11
ENSG00000138100,22
ENSG00000122378,37
ENSG00000023734,29
ENSG00000112137,5
ENSG00000153250,30
ENSG00000125285,35
ENSG00000184347,5
ENSG00000160678,22
ENSG00000011114,0
ENSG00000130755,11
ENSG00000189306,17
ENSG00000110046,25
ENSG00000136715,0
ENSG00000136883,4
ENSG00000196605,4
ENSG00000152760,45
ENSG00000168016,36
ENSG00000164142,0
ENSG00000137492,15
ENSG00000173702,43
ENSG00000115993,0
ENSG00000124256,39
ENSG00000136457,13
ENSG00000169955,17
ENSG00000184156,27
ENSG00000183833,46
ENSG00000170248,10
ENSG00000143977,1
ENSG00000148730,30
ENSG00000168427,5
ENSG00000074201,24
ENSG00000163106,5
ENSG00000198133,4
ENSG00000171617,34
ENSG00000183798,6
ENSG00000173890,3
ENSG00000103496,0
ENSG00000122176,24
ENSG00000006118,43
ENSG00000183765,19
ENSG00000125352,17
ENSG00000143614,0
ENSG00000089351,24
ENSG00000143184,11
ENSG00000101220,0
ENSG00000157734,18
ENSG00000145687,30
ENSG00000147457,42
ENSG00000175564,41
ENSG00000135604,47
ENSG00000140839,23
ENSG00000166783,1
ENSG00000093183,9
ENSG00000162654,36
ENSG00000140459,6
ENSG00000186666,20
ENSG00000104889,19
ENSG00000189007,39
ENSG00000105705,17
ENSG00000124587,30
ENSG00000198265,0
ENSG00000166246,46
ENSG00000124508,36
ENSG00000030582,12
ENSG00000173894,4
ENSG00000138758,30
ENSG00000165118,16
ENSG00000213139,23
ENSG00000141965,18
ENSG00000157884,4
ENSG00000092929,11
ENSG00000151500,33
ENSG00000112406,4
ENSG00000081923,16
ENSG00000143891,37
ENSG00000132467,29
ENSG00000113318,3
ENSG00000155957,20
ENSG00000111269,9
ENSG00000118596,5
ENSG00000165280,14
ENSG00000144136,9
ENSG00000166263,18
ENSG00000110075,12
ENSG00000137463,6
ENSG00000149499,7
ENSG00000140395,4
ENSG00000143951,0
ENSG00000072274,17
ENSG00000278535,33
ENSG00000187051,1
ENSG00000138303,27
ENSG00000237988,13
ENSG00000134262,23
ENSG00000169245,36
ENSG00000169951,22
ENSG00000167971,22
ENSG00000101255,30
ENSG00000204178,14
ENSG00000099377,27
ENSG00000113732,26
ENSG00000204947,32
ENSG00000277258,24
ENSG00000188641,5
ENSG00000178031,43
ENSG00000177370,33
ENSG00000204394,18
ENSG00000166546,4
ENSG00000181061,22
ENSG00000067082,47
ENSG00000186204,37
ENSG00000214711,47
ENSG00000168566,12
ENSG00000131944,18
ENSG00000109265,30
ENSG00000184635,12
ENSG00000068354,25
ENSG00000115446,14
ENSG00000075275,28
ENSG00000117481,22
ENSG00000155265,3
ENSG00000115268,17
ENSG00000196388,32
ENSG00000153993,28
ENSG00000168795,12
ENSG00000096384,29
ENSG00000080166,14
ENSG00000118482,0
ENSG00000197915,24
ENSG00000101343,4
ENSG00000104415,5
ENSG00000175467,17
ENSG00000072832,3
ENSG00000182179,36
ENSG00000102870,22
ENSG00000213171,43
ENSG00000145050,26
ENSG00000142546,17
ENSG00000253598,15
ENSG00000160679,0
ENSG00000089486,4
ENSG00000066926,49
ENSG00000039319,10
ENSG00000133027,17
ENSG00000198356,20
ENSG00000136636,0
ENSG00000224712,38
ENSG00000181722,30
ENSG00000179091,7
ENSG00000138755,36
ENSG00000121310,23
ENSG00000120913,10
ENSG00000158473,11
ENSG00000184497,8
ENSG00000154174,29
ENSG00000187957,2
ENSG00000101182,20
ENSG00000109920,39
ENSG00000066923,39
ENSG00000139631,41
ENSG00000234127,18
ENSG00000183018,5
ENSG00000177034,0
ENSG00000143924,27
ENSG00000118520,4
ENSG00000270011,39
ENSG00000145284,30
ENSG00000136425,35
ENSG00000014123,27
ENSG00000170791,33
ENSG00000164930,10
ENSG00000145882,24
ENSG00000169710,9
ENSG00000070081,9
ENSG00000176909,40
ENSG00000168575,28
ENSG00000100216,20
ENSG00000161905,15
ENSG00000101057,19
ENSG00000181163,29
ENSG00000137767,4
ENSG00000146731,29
ENSG00000101574,22
ENSG00000068400,38
ENSG00000183090,4
ENSG00000100319,17
ENSG00000112893,10
ENSG00000119900,26
ENSG00000068784,0
ENSG00000163739,13
ENSG00000130957,10
ENSG00000148400,20
ENSG00000156482,21
ENSG00000035720,37
ENSG00000137343,23
ENSG00000140264,1
ENSG00000145782,25
ENSG00000205593,23
ENSG00000104755,4
ENSG00000160408,0
ENSG00000185324,33
ENSG00000138621,1
ENSG00000025708,3
ENSG00000141232,47
ENSG00000165621,4
ENSG00000241468,17
ENSG00000165905,38
ENSG00000180011,43
ENSG00000165323,31
ENSG00000115414,45
ENSG00000111670,34
ENSG00000161981,1
ENSG00000006712,1
ENSG00000110841,5
ENSG00000163655,3
ENSG00000169679,19
ENSG00000158286,3
ENSG00000108439,10
ENSG00000183647,38
ENSG00000116690,45
ENSG00000126878,14
ENSG00000175066,0
ENSG00000134905,17
ENSG00000151746,40
ENSG00000108349,0
ENSG00000205838,39
ENSG00000117533,26
ENSG00000125895,3
ENSG00000168818,17
ENSG00000139636,41
ENSG00000184709,17
ENSG00000129480,3
ENSG00000134070,47
ENSG00000127325,43
ENSG00000131069,2
ENSG00000073150,23
ENSG00000167766,41
ENSG00000163535,19
ENSG00000102901,23
ENSG00000248905,34
ENSG00000010292,0
ENSG00000166477,22
ENSG00000155115,20
ENSG00000182132,6
ENSG00000106823,5
ENSG00000198663,24
ENSG00000203326,40
ENSG00000069696,23
ENSG00000198865,34
ENSG00000152467,22
ENSG00000080007,4
ENSG00000110047,22
ENSG00000104915,17
ENSG00000154122,4
ENSG00000107954,9
ENSG00000088538,43
ENSG00000130787,23
ENSG00000168447,13
ENSG00000168411,16
ENSG00000109971,9
ENSG00000186716,25
ENSG00000204179,4
ENSG00000103710,6
ENSG00000204576,23
ENSG00000164163,10
ENSG00000109323,15
ENSG00000171812,5
ENSG00000169410,0
ENSG00000067596,0
ENSG00000106028,20
ENSG00000023228,10
ENSG00000182405,12
ENSG00000165548,37
ENSG00000150628,46
ENSG00000174358,4
ENSG00000174839,27
ENSG00000126950,6
ENSG00000064490,17
ENSG00000145476,2
ENSG00000154548,37
ENSG00000178026,43
ENSG00000183077,7
ENSG00000111640,1
ENSG00000168060,40
ENSG00000142149,4
ENSG00000156515,22
ENSG00000170266,3
ENSG00000184277,20
ENSG00000013523,10
ENSG00000148110,38
ENSG00000175164,2
ENSG00000113240,39
ENSG00000159251,6
ENSG00000058453,23
ENSG00000239900,29
ENSG00000124743,39
ENSG00000087884,0
ENSG00000160957,7
ENSG00000242259,20
ENSG00000173467,4
ENSG00000128011,28
ENSG00000105520,18
ENSG00000119685,18
ENSG00000149090,5
ENSG00000163521,15
ENSG00000196911,27
ENSG00000118412,27
ENSG00000115282,22
ENSG00000175414,28
ENSG00000130638,20
ENSG00000127946,15
ENSG00000069869,7
ENSG00000171700,3
ENSG00000109625,45
ENSG00000225973,10
ENSG00000100744,38
ENSG00000186281,8
ENSG00000157869,9
ENSG00000120370,12
ENSG00000130164,0
ENSG00000182389,30
ENSG00000278318,10
ENSG00000173517,5
ENSG00000124839,30
ENSG00000140262,0
ENSG00000075340,34
ENSG00000145934,30
ENSG00000134245,5
ENSG00000105443,7
ENSG00000103018,33
ENSG00000180185,20
ENSG00000130943,4
ENSG00000183684,7
ENSG00000119138,47
ENSG00000114948,45
ENSG00000167874,8
ENSG00000239713,13
ENSG00000172780,0
ENSG00000198034,21
ENSG00000166716,27
ENSG00000180611,5
ENSG00000277157,27
ENSG00000149761,18
ENSG00000172936,49
ENSG00000049249,11
ENSG00000188811,4
ENSG00000125485,38
ENSG00000196090,4
ENSG00000175567,44
ENSG00000163596,35
ENSG00000167536,9
ENSG00000197563,16
ENSG00000172915,33
ENSG00000096080,4
ENSG00000167193,16
ENSG00000169231,23
ENSG00000116717,40
ENSG00000066322,18
ENSG00000138756,0
ENSG00000153179,15
ENSG00000105447,26
ENSG00000054523,0
ENSG00000077463,17
ENSG00000115919,11
ENSG00000129315,0
ENSG00000101746,40
ENSG00000126785,5
ENSG00000102878,23
ENSG00000008838,22
ENSG00000124279,24
ENSG00000164440,4
ENSG00000101311,18
ENSG00000150867,43
ENSG00000136560,18
ENSG00000100417,33
ENSG00000165443,2
ENSG00000239789,17
ENSG00000104760,4
ENSG00000166349,28
ENSG00000046653,31
ENSG00000273045,14
ENSG00000164099,28
ENSG00000075292,12
ENSG00000156675,0
ENSG00000127914,0
ENSG00000112541,37
ENSG00000196109,14
ENSG00000010282,6
ENSG00000143222,30
ENSG00000162433,22
ENSG00000135823,2
ENSG00000147133,1
ENSG00000125337,15
ENSG00000169871,28
ENSG00000204580,22
ENSG00000144048,22
ENSG00000116096,1
ENSG00000136371,49
ENSG00000102996,43
ENSG00000130427,22
ENSG00000187608,36
ENSG00000128923,0
ENSG00000177646,1
ENSG00000104714,42
ENSG00000105464,4
ENSG00000197147,10
ENSG00000176208,39
ENSG00000126500,38
ENSG00000212127,38
ENSG00000121749,10
ENSG00000245680,12
ENSG00000175556,28
ENSG00000159082,17
ENSG00000071127,6
ENSG00000157680,45
ENSG00000103353,10
ENSG00000006451,22
ENSG00000170323,35
ENSG00000125863,20
ENSG00000180263,30
ENSG00000153214,32
ENSG00000197238,27
ENSG00000176387,15
ENSG00000186834,4
ENSG00000186907,4
ENSG00000122882,3
ENSG00000169242,16
ENSG00000198843,3
ENSG00000101898,10
ENSG00000166707,8
ENSG00000206535,43
ENSG00000197956,40
ENSG00000102738,4
ENSG00000170837,14
ENSG00000181873,25
ENSG00000104047,46
ENSG00000113391,18
ENSG00000138182,17
ENSG00000189159,18
ENSG00000113108,23
ENSG00000021762,22
ENSG00000240747,2
ENSG00000163125,0
ENSG00000172500,17
ENSG00000139826,17
ENSG00000146063,38
ENSG00000184708,22
ENSG00000167619,18
ENSG00000166685,25
ENSG00000155008,0
ENSG00000101460,0
ENSG00000138600,17
ENSG00000160783,1
ENSG00000075218,19
ENSG00000076928,23
ENSG00000110074,17
ENSG00000168883,24
ENSG00000137699,13
ENSG00000182534,6
ENSG00000112293,30
ENSG00000104808,26
ENSG00000240045,22
ENSG00000115355,5
ENSG00000141433,5
ENSG00000130208,44
ENSG00000179148,43
ENSG00000162571,46
ENSG00000105808,9
ENSG00000172380,17
ENSG00000213398,40
ENSG00000171202,20
ENSG00000011143,22
ENSG00000143498,12
ENSG00000231852,9
ENSG00000120709,32
ENSG00000124181,22
ENSG00000196542,47
ENSG00000103253,7
ENSG00000133401,33
ENSG00000108510,0
ENSG00000159322,49
ENSG00000167895,11
ENSG00000178982,17
ENSG00000110013,49
ENSG00000152404,18
ENSG00000022976,39
ENSG00000196455,32
ENSG00000168530,22
ENSG00000104529,0
ENSG00000158669,42
ENSG00000174483,39
ENSG00000156639,22
ENSG00000109445,29
ENSG00000134962,15
ENSG00000114735,23
ENSG00000150316,1
ENSG00000185658,33
ENSG00000204882,5
ENSG00000137171,17
ENSG00000168765,6
ENSG00000162490,24
ENSG00000119906,12
ENSG00000214575,6
ENSG00000149657,25
ENSG00000115241,17
ENSG00000169876,4
ENSG00000067334,29
ENSG00000267041,4
ENSG00000204219,17
ENSG00000171914,0
ENSG00000254126,15
ENSG00000151014,47
ENSG00000158006,9
ENSG00000170871,47
ENSG00000165113,0
ENSG00000100442,20
ENSG00000108219,22
ENSG00000143612,20
ENSG00000115266,32
ENSG00000173273,42
ENSG00000038358,16
ENSG00000173540,26
ENSG00000136152,4
ENSG00000172824,4
ENSG00000197415,43
ENSG00000160072,23
ENSG00000067365,10
ENSG00000177459,4
ENSG00000145832,49
ENSG00000273274,15
ENSG00000177875,15
ENSG00000165275,39
ENSG00000140632,9
ENSG00000100147,9
ENSG00000174243,22
ENSG00000173947,49
ENSG00000127022,9
ENSG00000136717,10
ENSG00000161281,40
ENSG00000196821,24
ENSG00000103067,16
ENSG00000078140,3
ENSG00000121900,17
ENSG00000196757,39
ENSG00000106608,3
ENSG00000106400,17
ENSG00000160803,9
ENSG00000205420,13
ENSG00000204390,22
ENSG00000127084,11
ENSG00000175054,10
ENSG00000213015,17
ENSG00000178761,32
ENSG00000099795,1
ENSG00000130177,30
ENSG00000198346,40
ENSG00000113811,1
ENSG00000230797,37
ENSG00000100167,34
ENSG00000108984,4
ENSG00000116161,20
ENSG00000147647,2
ENSG00000138669,18
ENSG00000103599,3
ENSG00000260729,39
ENSG00000186283,32
ENSG00000242173,7
ENSG00000164211,4
ENSG00000130707,13
ENSG00000083099,27
ENSG00000165359,39
ENSG00000125449,17
ENSG00000137106,26
ENSG00000005844,11
ENSG00000134030,35
ENSG00000002016,39
ENSG00000165672,29
ENSG00000197140,4
ENSG00000090581,1
ENSG00000143393,7
ENSG00000172354,17
ENSG00000205138,30
ENSG00000124299,12
ENSG00000099821,17
ENSG00000131462,26
ENSG00000163507,17
ENSG00000102316,49
ENSG00000168096,23
ENSG00000152127,27
ENSG00000173040,13
ENSG00000196652,9
ENSG00000075413,38
ENSG00000099864,10
ENSG00000266094,13
ENSG00000064995,20
ENSG00000170542,11
ENSG00000107738,13
ENSG00000101624,10
ENSG00000165792,23
ENSG00000165675,17
ENSG00000178338,39
ENSG00000119541,16
ENSG00000125531,22
ENSG00000197057,11
ENSG00000117906,29
ENSG00000099250,37
ENSG00000203685,35
ENSG00000244038,3
ENSG00000185917,23
ENSG00000139970,37
ENSG00000145198,18
ENSG00000185669,3
ENSG00000095015,1
ENSG00000214046,1
ENSG00000164308,36
ENSG00000100578,10
ENSG00000109846,6
ENSG00000170677,16
ENSG00000113460,20
ENSG00000182518,1
ENSG00000104299,42
ENSG00000122482,10
ENSG00000167641,40
ENSG00000184967,17
ENSG00000215193,22
ENSG00000010318,38
ENSG00000128340,11
ENSG00000115970,15
ENSG00000135549,4
ENSG00000105664,45
ENSG00000122735,46
ENSG00000168283,38
ENSG00000177508,35
ENSG00000107551,11
ENSG00000075234,38
ENSG00000135164,39
ENSG00000057593,6
ENSG00000167720,33
ENSG00000141338,5
ENSG00000120675,4
ENSG00000197594,27
ENSG00000221926,37
ENSG00000140941,22
ENSG00000165997,17
ENSG00000107960,33
ENSG00000067248,3
ENSG00000253910,24
ENSG00000146007,32
ENSG00000136689,44
ENSG00000135679,4
ENSG00000116213,23
ENSG00000111058,28
ENSG00000160299,10
ENSG00000122986,13
ENSG00000162735,16
ENSG00000198046,22
ENSG00000136295,25
ENSG00000112759,45
ENSG00000140391,32
ENSG00000120251,28
ENSG00000119778,12
ENSG00000157456,19
ENSG00000085415,29
ENSG00000119397,12
ENSG00000176953,12
ENSG00000145491,46
ENSG00000122971,10
ENSG00000133398,0
ENSG00000133612,23
ENSG00000203950,17
ENSG00000185565,2
ENSG00000157837,33
ENSG00000198203,4
ENSG00000144619,27
ENSG00000274276,4
ENSG00000110321,10
ENSG00000085840,19
ENSG00000042493,13
ENSG00000176401,30
ENSG00000185507,0
ENSG00000130037,35
ENSG00000165152,13
ENSG00000167085,30
ENSG00000162927,9
ENSG00000170340,43
ENSG00000121743,43
ENSG00000008083,12
ENSG00000275385,44
ENSG00000136874,0
ENSG00000144597,3
ENSG00000180336,32
ENSG00000064787,2
ENSG00000159873,0
ENSG00000138231,12
ENSG00000170881,3
ENSG00000236609,40
ENSG00000117640,17
ENSG00000170624,43
ENSG00000159625,46
ENSG00000052841,24
ENSG00000121797,44
ENSG00000142583,13
ENSG00000157353,33
ENSG00000198502,11
ENSG00000166183,39
ENSG00000150540,15
ENSG00000184005,5
ENSG00000151748,4
ENSG00000154640,40
ENSG00000158470,30
ENSG00000166974,5
ENSG00000198576,48
ENSG00000153822,22
ENSG00000171045,7
ENSG00000242574,15
ENSG00000099797,0
ENSG00000105483,26
ENSG00000163618,37
ENSG00000145349,18
ENSG00000185130,27
ENSG00000124875,13
ENSG00000169621,13
ENSG00000137145,0
ENSG00000117620,10
ENSG00000099219,18
ENSG00000071082,21
ENSG00000243896,4
ENSG00000168393,17
ENSG00000107554,4
ENSG00000096433,27
ENSG00000136718,30
ENSG00000197451,20
ENSG00000152380,4
ENSG00000172031,4
ENSG00000112234,27
ENSG00000116791,25
ENSG00000102974,16
ENSG00000106261,18
ENSG00000145740,3
ENSG00000125977,20
ENSG00000186432,7
ENSG00000169926,33
ENSG00000146776,20
ENSG00000166682,23
ENSG00000137078,11
ENSG00000186188,35
ENSG00000212123,23
ENSG00000196352,5
ENSG00000119328,4
ENSG00000075856,16
ENSG00000108651,24
ENSG00000187742,39
ENSG00000130413,35
ENSG00000076067,28
ENSG00000122386,17
ENSG00000109775,14
ENSG00000133740,4
ENSG00000197860,0
ENSG00000213160,22
ENSG00000104432,47
ENSG00000106290,25
ENSG00000157450,0
ENSG00000107443,22
ENSG00000205155,1
ENSG00000080819,39
ENSG00000092330,14
ENSG00000081665,12
ENSG00000136141,17
ENSG00000166167,32
ENSG00000203724,20
ENSG00000198089,23
ENSG00000089248,1
ENSG00000259529,39
ENSG00000111215,47
ENSG00000198060,4
ENSG00000135899,36
ENSG00000134317,32
ENSG00000102890,33
ENSG00000135362,5
ENSG00000134954,5
ENSG00000111679,0
ENSG00000005189,43
ENSG00000116266,10
ENSG00000153130,14
ENSG00000142188,4
ENSG00000153832,3
ENSG00000156398,4
ENSG00000147257,5
ENSG00000265190,13
ENSG00000241399,0
ENSG00000107341,22
ENSG00000253626,24
ENSG00000088836,35
ENSG00000157191,32
ENSG00000130414,20
ENSG00000162692,47
ENSG00000137842,4
ENSG00000184163,23
ENSG00000112175,5
ENSG00000169885,23
ENSG00000172785,38
ENSG00000078098,45
ENSG00000197601,17
ENSG00000130347,20
ENSG00000187699,6
ENSG00000122367,31
ENSG00000161013,7
ENSG00000102362,2
ENSG00000142621,46
ENSG00000186814,12
ENSG00000144713,21
ENSG00000182150,0
ENSG00000180287,4
ENSG00000113263,11
ENSG00000167258,0
ENSG00000135315,27
ENSG00000039123,0
ENSG00000117569,14
ENSG00000158055,43
ENSG00000065970,30
ENSG00000167977,25
ENSG00000164626,8
ENSG00000120318,8
ENSG00000115526,49
ENSG00000233493,17
ENSG00000162591,3
ENSG00000155893,3
ENSG00000102158,9
ENSG00000125510,24
ENSG00000170049,41
ENSG00000150991,16
ENSG00000136098,38
ENSG00000131941,3
ENSG00000145244,28
ENSG00000080031,37
ENSG00000107959,9
ENSG00000179604,6
ENSG00000173320,28
ENSG00000197467,6
ENSG00000116852,47
ENSG00000165246,30
ENSG00000044459,34
ENSG00000175183,4
ENSG00000152253,19
ENSG00000184470,18
ENSG00000075035,5
ENSG00000267796,23
ENSG00000172771,15
ENSG00000150630,22
ENSG00000145949,14
ENSG00000105618,17
ENSG00000146674,45
ENSG00000011566,10
ENSG00000076706,6
ENSG00000056558,39
ENSG00000134852,0
ENSG00000135378,28
ENSG00000090432,12
ENSG00000136868,9
ENSG00000170545,4
ENSG00000181072,5
ENSG00000065989,13
ENSG00000213699,26
ENSG00000185591,0
ENSG00000008294,17
ENSG00000159459,0
ENSG00000185946,39
ENSG00000254122,30
ENSG00000136542,28
ENSG00000011260,29
ENSG00000198879,20
ENSG00000138757,32
ENSG00000080709,37
ENSG00000182552,14
ENSG00000185800,18
ENSG00000140254,13
ENSG00000176407,24
ENSG00000139174,31
ENSG00000169217,17
ENSG00000172878,39
ENSG00000165029,1
ENSG00000163328,43
ENSG00000240849,32
ENSG00000169564,9
ENSG00000170775,3
ENSG00000100031,43
ENSG00000176125,0
ENSG00000162777,37
ENSG00000064201,11
ENSG00000116774,6
ENSG00000179344,11
ENSG00000181004,27
ENSG00000166260,18
ENSG00000155719,44
ENSG00000164199,27
ENSG00000176809,38
ENSG00000163576,46
ENSG00000185745,36
ENSG00000114062,10
ENSG00000141905,4
ENSG00000148341,23
ENSG00000101825,45
ENSG00000148943,3
ENSG00000004864,9
ENSG00000165300,13
ENSG00000128524,17
ENSG00000169379,10
ENSG00000134533,5
ENSG00000187922,8
ENSG00000169682,25
ENSG00000277443,43
ENSG00000053254,7
ENSG00000144445,7
ENSG00000086289,16
ENSG00000182327,32
ENSG00000118200,17
ENSG00000171502,24
ENSG00000137285,34
ENSG00000175445,4
ENSG00000126602,9
ENSG00000132010,30
ENSG00000124491,11
ENSG00000165434,4
ENSG00000148773,19
ENSG00000163872,10
ENSG00000187266,23
ENSG00000138101,33
ENSG00000156466,35
ENSG00000101224,9
ENSG00000158552,1
ENSG00000196711,5
ENSG00000164989,18
ENSG00000141452,22
ENSG00000172985,15
ENSG00000125375,46
ENSG00000116786,18
ENSG00000108306,0
ENSG00000165164,46
ENSG00000092964,5
ENSG00000135940,17
ENSG00000154146,8
ENSG00000119013,20
ENSG00000188672,30
ENSG00000147697,47
ENSG00000159208,18
ENSG00000186073,28
ENSG00000198513,7
ENSG00000127080,0
ENSG00000141956,38
ENSG00000131473,0
ENSG00000163867,39
ENSG00000110274,41
ENSG00000158796,24
ENSG00000005175,10
ENSG00000115194,4
ENSG00000163462,43
ENSG00000160791,11
ENSG00000184117,9
ENSG00000142910,6
ENSG00000007202,25
ENSG00000159915,10
ENSG00000134291,43
ENSG00000264230,43
ENSG00000173542,0
ENSG00000109084,18
ENSG00000068615,35
ENSG00000103415,17
ENSG00000139679,4
ENSG00000187134,8
ENSG00000183840,15
ENSG00000152926,4
ENSG00000170525,28
ENSG00000103152,18
ENSG00000006695,16
ENSG00000106153,1
ENSG00000143458,39
ENSG00000125245,11
ENSG00000198515,18
ENSG00000099769,17
ENSG00000167112,30
ENSG00000175536,30
ENSG00000124749,28
ENSG00000140464,4
ENSG00000085552,38
ENSG00000163932,4
ENSG00000128973,17
ENSG00000142197,0
ENSG00000198353,4
ENSG00000205544,33
ENSG00000159189,44
ENSG00000134352,7
ENSG00000235750,47
ENSG00000182220,14
ENSG00000172005,6
ENSG00000076641,18
ENSG00000155849,5
ENSG00000160223,4
ENSG00000169992,3
ENSG00000172987,43
ENSG00000166226,29
ENSG00000085063,40
ENSG00000205336,16
ENSG00000164764,5
ENSG00000068323,24
ENSG00000008735,18
ENSG00000133065,43
ENSG00000099849,17
ENSG00000182601,4
ENSG00000164118,12
ENSG00000198125,22
ENSG00000137168,9
ENSG00000093000,12
ENSG00000126698,20
ENSG00000160972,7
ENSG00000139438,4
ENSG00000188766,9
ENSG00000166928,8
ENSG00000174485,18
ENSG00000120875,47
ENSG00000145194,1
ENSG00000149809,27
ENSG00000213214,4
ENSG00000138660,3
ENSG00000196628,5
ENSG00000165406,18
ENSG00000130748,17
ENSG00000115548,12
ENSG00000128886,4
ENSG00000111684,0
ENSG00000182973,29
ENSG00000137975,13
ENSG00000173511,24
ENSG00000108509,32
ENSG00000204969,24
ENSG00000106591,1
ENSG00000169032,3
ENSG00000255690,22
ENSG00000007314,8
ENSG00000129187,14
ENSG00000171817,9
ENSG00000135406,35
ENSG00000050748,3
ENSG00000204389,22
ENSG00000165804,10
ENSG00000102038,3
ENSG00000170634,20
ENSG00000066379,17
ENSG00000197724,12
ENSG00000153956,30
ENSG00000133028,16
ENSG00000167711,37
ENSG00000166997,40
ENSG00000135763,10
ENSG00000114805,15
ENSG00000166503,28
ENSG00000156011,0
ENSG00000115839,16
ENSG00000160013,45
ENSG00000143630,39
ENSG00000145781,3
ENSG00000166091,6
ENSG00000088280,4
ENSG00000166860,0
ENSG00000166326,0
ENSG00000110911,17
ENSG00000111145,5
ENSG00000151632,8
ENSG00000226174,41
ENSG00000106665,8
ENSG00000184588,47
ENSG00000145348,27
ENSG00000105926,4
ENSG00000149328,43
ENSG00000107242,28
ENSG00000119402,10
ENSG00000091127,3
ENSG00000104722,35
ENSG00000241058,38
ENSG00000163449,35
ENSG00000132694,1
ENSG00000115252,4
ENSG00000139719,33
ENSG00000186496,9
ENSG00000274736,5
ENSG00000165409,22
ENSG00000106477,3
ENSG00000121390,14
ENSG00000214274,2
ENSG00000112039,4
ENSG00000173064,0
ENSG00000171017,0
ENSG00000112936,31
ENSG00000155363,7
ENSG00000196730,4
ENSG00000157764,10
ENSG00000101194,8
ENSG00000118900,25
ENSG00000003137,28
ENSG00000196743,9
ENSG00000235173,7
ENSG00000064666,40
ENSG00000168421,44
ENSG00000132517,13
ENSG00000092009,5
ENSG00000160410,12
ENSG00000169429,13
ENSG00000189127,34
ENSG00000182162,5
ENSG00000107669,0
ENSG00000136819,20
ENSG00000147010,5
ENSG00000104112,35
ENSG00000122034,1
ENSG00000084731,30
ENSG00000185019,17
ENSG00000141098,33
ENSG00000185024,23
ENSG00000105329,8
ENSG00000180776,10
ENSG00000111707,10
ENSG00000149596,6
ENSG00000123595,9
ENSG00000258289,7
ENSG00000183770,43
ENSG00000052850,37
ENSG00000075240,9
ENSG00000073060,33
ENSG00000139985,34
ENSG00000095739,15
ENSG00000147419,42
ENSG00000244187,1
ENSG00000167701,41
ENSG00000102710,4
ENSG00000157193,12
ENSG00000166123,34
ENSG00000111875,27
ENSG00000167987,35
ENSG00000004866,4
ENSG00000182197,43
ENSG00000118096,1
ENSG00000102678,5
